id,ts,live_provider,live_model,shadow_provider,shadow_model,shadow_cost,live_cost,tokens,agree,reason,pace_mults
14512,1787394030.9132583,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14513,1787394044.8764563,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14514,1787394044.8828557,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14515,1787394044.8859563,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14516,1787394046.833243,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14517,1787394046.8378947,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14518,1787394046.8402133,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14519,1787394052.390884,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14520,1787394053.4315915,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14521,1787394053.4386408,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14522,1787394053.4422646,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14523,1787394058.7355268,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14524,1787394058.7458622,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14525,1787394058.7507403,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14526,1787394062.805209,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14527,1787394065.2529445,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14528,1787394065.2584484,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14529,1787394065.2608547,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14530,1787394068.9605227,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14531,1787394069.1808722,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14532,1787394069.1867535,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14533,1787394069.1939228,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14534,1787394072.2951808,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14535,1787394072.3008764,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14536,1787394072.304591,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14537,1787394075.7406673,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14538,1787394075.7473605,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14539,1787394075.7503593,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14540,1787394076.9056091,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14541,1787394077.4152026,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14542,1787394077.4269407,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14543,1787394077.4312327,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14544,1787394078.7572818,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14545,1787394078.7652116,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14546,1787394078.7691905,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14547,1787394082.1284647,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14548,1787394082.9817793,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14549,1787394082.9886043,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14550,1787394082.9918928,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14551,1787394083.499803,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14552,1787394083.7352967,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14553,1787394083.7531228,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14554,1787394083.7570581,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14555,1787394084.7162309,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14556,1787394084.7225935,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14557,1787394084.7291005,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14558,1787394085.3733666,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14559,1787394085.3976638,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14560,1787394085.4187138,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14561,1787394085.4993024,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14562,1787394085.5568185,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14563,1787394085.5792434,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14564,1787394085.5987248,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14565,1787394085.6168087,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14566,1787394085.637064,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14567,1787394085.6860802,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14568,1787394085.8578823,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14569,1787394085.9239974,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14570,1787394085.9440093,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14571,1787394086.0327985,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14572,1787394086.055829,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14573,1787394086.0709684,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14574,1787394086.0873609,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14575,1787394086.1359913,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14576,1787394086.2223191,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14577,1787394091.829415,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14578,1787394091.8819404,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14579,1787394091.8843489,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14580,1787394101.226703,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14581,1787394101.2309046,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14582,1787394101.2328484,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14583,1787394101.9219813,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14584,1787394101.9290311,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14585,1787394101.9321609,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14586,1787394102.309341,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14587,1787394102.313468,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14588,1787394102.3154984,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14589,1787394102.6036494,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14590,1787394102.6167667,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14591,1787394102.620863,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14592,1787394103.2644172,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14593,1787394103.2838662,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14594,1787394103.2892058,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14595,1787394103.9443815,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14596,1787394103.9598892,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14597,1787394103.9646568,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14598,1787394104.6428912,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14599,1787394104.661062,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14600,1787394104.6659026,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14601,1787394105.3152778,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14602,1787394105.3209128,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14603,1787394105.3231285,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14604,1787394105.9893205,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14605,1787394106.0016615,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14606,1787394106.0060103,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14607,1787394106.6571753,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14608,1787394106.6634824,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14609,1787394106.6665838,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14610,1787394107.1423633,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14611,1787394107.1464589,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14612,1787394107.1485105,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14613,1787394107.2754726,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14614,1787394107.3062832,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14615,1787394107.3130605,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14616,1787394107.959363,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14617,1787394107.9722776,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14618,1787394107.9766464,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14619,1787394108.6412034,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14620,1787394108.6679132,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14621,1787394108.675785,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14622,1787394108.6795347,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14623,1787394109.36028,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14624,1787394109.3658926,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14625,1787394109.3690014,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14626,1787394112.8827567,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14627,1787394116.7379627,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14628,1787394116.742296,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14629,1787394116.744682,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14630,1787394116.9222786,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14631,1787394116.9352536,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14632,1787394116.9397118,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14633,1787394117.6934636,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14634,1787394117.9149466,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14635,1787394117.9232285,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14636,1787394117.9268405,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14637,1787394124.6737347,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14638,1787394124.673803,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14639,1787394124.6859338,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14640,1787394124.6937842,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14641,1787394124.7151833,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14642,1787394124.7201536,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14643,1787394125.3700988,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14644,1787394125.3748906,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14645,1787394125.377133,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14646,1787394126.0050917,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14647,1787394126.009178,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14648,1787394126.0110252,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14649,1787394126.6727235,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14650,1787394126.6902652,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14651,1787394126.6949532,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14652,1787394127.3535128,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14653,1787394127.3649936,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14654,1787394127.3687756,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14655,1787394128.0213037,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14656,1787394128.0266345,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14657,1787394128.0288517,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14658,1787394128.7326298,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14659,1787394128.7407382,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14660,1787394128.7447555,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14661,1787394129.4350002,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14662,1787394129.4463599,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14663,1787394129.4506514,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14664,1787394130.0937216,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14665,1787394130.103653,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14666,1787394130.1083202,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14667,1787394130.751863,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14668,1787394130.768329,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14669,1787394130.7727268,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14670,1787394131.439674,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14671,1787394131.4532354,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14672,1787394131.457562,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14673,1787394132.113316,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14674,1787394132.1316156,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14675,1787394132.1363487,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14676,1787394132.8160868,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14677,1787394132.8206806,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14678,1787394132.8227158,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14679,1787394134.4642582,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14680,1787394134.4686077,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14681,1787394134.4705172,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14682,1787394135.1380243,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14683,1787394135.16997,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14684,1787394135.1730015,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14685,1787394135.8175457,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14686,1787394135.8348463,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14687,1787394135.839709,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14688,1787394136.49927,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14689,1787394136.5197506,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14690,1787394136.5254695,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14691,1787394137.150146,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14692,1787394137.1542425,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14693,1787394137.1567006,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14694,1787394137.775573,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14695,1787394137.7856705,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14696,1787394137.7895918,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14697,1787394138.5029051,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14698,1787394138.5092523,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14699,1787394138.5118656,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14700,1787394139.1630554,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14701,1787394139.1692858,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14702,1787394139.1722429,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14703,1787394139.4694846,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14704,1787394139.4739876,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14705,1787394139.475965,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14706,1787394139.7784476,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14707,1787394139.7877507,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14708,1787394139.791893,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14709,1787394140.4459743,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14710,1787394140.4562855,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14711,1787394140.4603686,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14712,1787394141.1532779,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14713,1787394141.1620412,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14714,1787394141.1654675,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14715,1787394141.8971856,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14716,1787394141.9067104,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14717,1787394141.9100106,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14718,1787394143.012299,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14719,1787394143.0168855,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14720,1787394143.0195565,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14721,1787394146.50661,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14722,1787394146.5191193,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14723,1787394146.5245402,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14724,1787394146.5259094,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14725,1787394146.528378,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14726,1787394146.5303555,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14727,1787394149.7090402,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14728,1787394150.4189749,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14729,1787394154.9776423,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14730,1787394155.0294662,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14731,1787394155.031743,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14732,1787394165.849733,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14733,1787394165.8536186,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14734,1787394165.8554814,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14735,1787394170.1398866,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14736,1787394170.1437302,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14737,1787394170.1455865,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14738,1787394171.2233195,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14739,1787394171.2290199,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14740,1787394171.2316763,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14741,1787395212.1591165,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
14742,1787395215.4709797,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14743,1787395216.1798692,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14744,1787395216.1872973,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14745,1787395216.1908731,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14746,1787395227.5788116,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14747,1787395227.5874882,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14748,1787395227.5946143,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14749,1787395227.6025238,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14750,1787395227.6098552,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14751,1787395228.1951675,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14752,1787395254.289362,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14753,1787395260.9158292,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
14754,1787395262.2277248,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14755,1787395262.2357454,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14756,1787395262.2388449,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14757,1787395262.2991827,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14758,1787395262.3056884,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14759,1787395262.3087142,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14760,1787395267.540627,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14761,1787395288.4507883,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14762,1787395295.5228207,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14763,1787395297.3451536,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14764,1787395303.0173733,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14765,1787395312.4541485,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14766,1787395312.4619253,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14767,1787395312.469116,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14768,1787395317.2129357,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14769,1787395324.0418975,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14770,1787395329.8739204,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14771,1787395341.6715963,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14772,1787395341.6776996,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14773,1787395341.6800354,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14774,1787395342.4025757,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14775,1787395342.408266,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14776,1787395342.4106922,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14777,1787395347.3111312,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14778,1787395347.3184817,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14779,1787395347.3218305,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14780,1787395348.9230733,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14781,1787395348.9295268,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14782,1787395348.9330122,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14783,1787395350.3019893,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14784,1787395353.052674,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14785,1787395353.0605204,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14786,1787395353.0646148,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14787,1787395355.5077379,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14788,1787395355.5152636,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14789,1787395355.5199594,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14790,1787395355.596514,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14791,1787395355.6012888,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14792,1787395355.603669,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14793,1787395362.1692023,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14794,1787395362.2683797,friend,glm-5.2,ours,glm-5.2,,,0,1,live_kalman_failover_friend,{}
14795,1787395367.5071578,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14796,1787395367.513177,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14797,1787395367.5164475,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14798,1787395373.1049583,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14799,1787395373.1107357,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14800,1787395373.1132684,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14801,1787395386.5247765,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14802,1787395391.1552582,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14803,1787395395.3874507,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14804,1787395395.4176235,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14805,1787395395.4196632,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14806,1787395397.3439457,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14807,1787395397.3497345,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14808,1787395397.3530324,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14809,1787395400.805347,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14810,1787395400.8140333,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14811,1787395400.8173966,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14812,1787395404.6383338,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14813,1787395404.6431503,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14814,1787395404.6465178,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
14815,1787395404.879983,friend,glm-5.2,,,,,0,1,live_kalman_failover_friend,{}
